rptyy,evyy,StateAbbreviation,BinnedClaim1
1977,1977,IL,Anti-Ethnic Attacks/Hate or Bias Crimes
1977,1967,MI,Civil Rights--African American
1977,1977,WA,Feminist or Womenês Movement
1977,1977,CA,Civil Rights--African American
1977,1977,IL,Civil Rights--African American
1977,1977,TX,Other
1977,1977,CA,Miscellaneous Social Issues
1977,1977,DC,Peace Movement
1977,1974,NJ,Other
1977,1977,CA,Miscellaneous Social Issues
1977,1977,NJ,Civil Rights--African American
1977,1977,MN,Environmental or Green Movement (excluding nuclear power)
1977,1977,DC,Miscellaneous Social Issues
1977,1977,WI,Miscellaneous Social Issues
1977,1977,NY,Civil Rights--African American
1977,1977,NJ,Anti-Nuclear (Power) Movement
1977,1977,DC,Miscellaneous Social Issues
1977,1977,CA,Other
1977,1977,CA,Other
1977,1977,CA,Feminist or Womenês Movement
1977,1977,IL,Anti-Ethnic Attacks/Hate or Bias Crimes
1977,1977,KY,Feminist or Womenês Movement
1977,1977,PA,Miscellaneous Social Issues
1977,1977,NY,Animal Rights
1977,1977,MI,Civil Rights--African American
1977,1977,NY,Civil Rights_ Pan Latino
1977,1977,OR,Anti-Nuclear (Power) Movement
1977,1977,MA,Civil Rights--African American
1977,1977,FL,Feminist or Womenês Movement
1977,1977,NH,Anti-Nuclear (Power) Movement
1977,1977,CA,Miscellaneous Social Issues
1977,1977,CA,Miscellaneous Social Issues
1977,1977,NY,Miscellaneous Social Issues
1977,1977,DC,Miscellaneous Social Issues
1977,1977,OH,Civil Rights--African American
1977,1977,NH,Anti-Nuclear (Power) Movement
1977,1971,DC,Peace Movement
1977,,NY,Civil Rights--African American
1977,1977,CA,Anti-Nuclear (Power) Movement
1977,1977,NH,Anti-Nuclear (Power) Movement
1977,1977,NJ,Anti-Nuclear (Power) Movement
1977,1977,NJ,Anti-Nuclear (Power) Movement
1977,1977,NJ,Anti-Nuclear (Power) Movement
1977,1977,OR,Anti-Nuclear (Power) Movement
1977,1977,CA,Anti-Nuclear (Power) Movement
1977,1975,CT,Civil Rights--Native Americans
1977,1977,CT,Feminist or Womenês Movement
1977,1977,NY,Civil Rights--Gay and Lesbian
1977,1977,NY,Miscellaneous Social Issues
1977,1977,NY,Miscellaneous Social Issues
1977,1977,NY,Miscellaneous Social Issues
1977,1977,NH,Anti-Nuclear (Power) Movement
1977,1971,DC,Peace Movement
1977,1977,NY,Miscellaneous Social Issues
1977,1977,GA,Anti-Ethnic Attacks/Hate or Bias Crimes
1977,1977,DC,Feminist or Womenês Movement
1977,1977,NY,Miscellaneous Social Issues
1977,1977,NY,Miscellaneous Social Issues
1977,1977,NY,Civil Rights--Disabled
1977,1977,NY,Miscellaneous Social Issues
1977,1977,NY,Environmental or Green Movement (excluding nuclear power)
1977,1977,NY,Miscellaneous Social Issues
1977,1977,CA,Feminist or Womenês Movement
1977,1977,PA,Miscellaneous Social Issues
1977,1977,PA,Miscellaneous Social Issues
1977,1977,PA,Miscellaneous Social Issues
1977,1977,PA,Miscellaneous Social Issues
1977,1977,DC,Civil Rights--African American
1977,1977,NY,Civil Rights--Gay and Lesbian
1977,1975,HI,Miscellaneous Social Issues
1977,1977,NJ,Miscellaneous Social Issues
1977,1977,DC,Feminist or Womenês Movement
1977,1977,PA,Miscellaneous Social Issues
1977,1977,DC,Peace Movement
1977,1977,NY,Feminist or Womenês Movement
1977,1977,NY,Animal Rights
1977,1977,NY,Feminist or Womenês Movement
1977,1977,NY,Miscellaneous Social Issues
1977,1977,CA,Other
1977,1977,MS,Miscellaneous Social Issues
1977,1977,FL,Miscellaneous Social Issues
1977,1977,DC,Peace Movement
1977,1976,MD,Other
1977,1977,NY,Feminist or Womenês Movement
1977,1977,DC,Civil Rights--Gay and Lesbian
1977,1977,NY,Peace Movement
1977,1974,TX,Other
1977,1977,DC,Miscellaneous Social Issues
1977,1977,NY,Civil Rights--Mexican Americans
1977,1977,DC,Civil Rights--Mexican Americans
1977,1977,TX,Civil Rights--Mexican Americans
1977,1977,OH,Miscellaneous Social Issues
1977,1977,IL,Miscellaneous Social Issues
1977,1977,KY,Civil Rights--African American
1977,1977,WI,Miscellaneous Social Issues
1977,1977,NJ,Civil Rights--Farm Workers/Migrant
1977,1977,OH,Anti-Ethnic Attacks/Hate or Bias Crimes
1977,1977,CA,Miscellaneous Social Issues
1977,1977,NH,Miscellaneous Social Issues
1977,1977,DC,International Human and Civil Rights/Democratization
1977,1977,IL,Civil Rights_ Pan Latino
1977,1977,NY,Miscellaneous Social Issues
1977,1976,NY,Miscellaneous Social Issues
1977,1977,DC,Abortion
1977,1977,NY,Miscellaneous Social Issues
1977,1977,CA,Miscellaneous Social Issues
1977,1977,DC,International Human and Civil Rights/Democratization
1977,1977,FL,Civil Rights--African American
1977,1977,IL,Civil Rights--African American
1977,1977,CA,Civil Rights - Senior Citizens
1977,1977,NY,Miscellaneous Social Issues
1977,1976,NY,Civil Rights--African American
1977,1976,MI,Other
1977,1977,DC,Environmental or Green Movement (excluding nuclear power)
1977,1977,IL,Civil Rights--African American
1977,1977,OH,Miscellaneous Social Issues
1977,1977,MS,Feminist or Womenês Movement
1977,1977,IL,Civil Rights--African American
1977,1977,IL,Civil Rights--African American
1977,1977,IL,Civil Rights--African American
1977,1977,DC,Abortion
1977,1977,DC,Abortion
1977,1977,GA,Miscellaneous Social Issues
1977,1977,PA,Other
1977,1977,DC,Miscellaneous Social Issues
1977,1977,OH,Miscellaneous Social Issues
1977,1977,WA,Miscellaneous Social Issues
1977,1977,RI,Feminist or Womenês Movement
1977,1977,OH,Miscellaneous Social Issues
1977,1977,FL,Environmental or Green Movement (excluding nuclear power)
1977,1973,DC,Miscellaneous Social Issues
1977,1977,NY,International Human and Civil Rights/Democratization
1977,1977,CT,Anti-Ethnic Attacks/Hate or Bias Crimes
1977,1971,CT,Anti-Ethnic Attacks/Hate or Bias Crimes
1977,1975,CT,Anti-Ethnic Attacks/Hate or Bias Crimes
1977,1975,CT,Anti-Ethnic Attacks/Hate or Bias Crimes
1977,1977,NY,Environmental or Green Movement (excluding nuclear power)
1977,1977,OH,Miscellaneous Social Issues
1977,1977,FL,International Human and Civil Rights/Democratization
1977,1977,FL,Civil Rights_ Pan Latino
1977,1977,CA,Anti-Ethnic Attacks/Hate or Bias Crimes
1977,1977,NJ,Miscellaneous Social Issues
1977,1976,NY,Miscellaneous Social Issues
1977,1977,CA,Miscellaneous Social Issues
1977,1977,DC,Miscellaneous Social Issues
1977,1977,NY,Miscellaneous Social Issues
1977,1977,CO,Civil Rights--Farm Workers/Migrant
1977,1977,OH,Miscellaneous Social Issues
1977,1977,DC,Miscellaneous Social Issues
1977,1977,NY,Civil Rights--Gay and Lesbian
1977,1977,OH,Miscellaneous Social Issues
1977,1977,AL,Anti-Ethnic Attacks/Hate or Bias Crimes
1977,1977,NY,Civil Rights--Asian Americans
1977,1977,NY,Miscellaneous Social Issues
1977,1977,NY,International Human and Civil Rights/Democratization
1977,1977,PA,Civil Rights -- Undifferentiated Minority Groups
1977,1972,DC,Miscellaneous Social Issues
1977,1976,DC,Miscellaneous Social Issues
1979,1979,DC,Civil Rights -- Undifferentiated Minority Groups
1977,1977,DC,Feminist or Womenês Movement
1977,1977,DC,Feminist or Womenês Movement
1977,1977,NY,International Human and Civil Rights/Democratization
1977,1977,PA,Civil Rights -- Undifferentiated Minority Groups
1977,1977,MO,Miscellaneous Social Issues
1977,1971,CT,Miscellaneous Social Issues
1977,1977,VT,Anti-Nuclear (Power) Movement
1977,1977,NJ,Feminist or Womenês Movement
1977,1977,NY,Environmental or Green Movement (excluding nuclear power)
1977,1977,CA,Civil Rights--African American
1977,1977,DC,Peace Movement
1977,1977,DC,Miscellaneous Social Issues
1977,1977,OH,Peace Movement
1977,1977,MA,Miscellaneous Social Issues
1977,1977,MA,Miscellaneous Social Issues
1977,1977,NY,Miscellaneous Social Issues
1977,1977,NY,Miscellaneous Social Issues
1977,1977,IL,Civil Rights--African American
1977,,PA,Abortion
1977,1977,NY,Miscellaneous Social Issues
1977,1977,NY,Miscellaneous Social Issues
1977,1977,DC,Miscellaneous Social Issues
1977,1977,NJ,Miscellaneous Social Issues
1977,1977,NY,Miscellaneous Social Issues
1977,1977,NY,Civil Rights -- Undifferentiated Minority Groups
1977,1970,NJ,Miscellaneous Social Issues
1977,1977,NJ,Miscellaneous Social Issues
1977,1977,NJ,Miscellaneous Social Issues
1977,1977,DC,Abortion
1977,1977,CT,Civil Rights--African American
1977,1977,NY,Miscellaneous Social Issues
1977,1977,NY,Peace Movement
1977,1977,NY,Miscellaneous Social Issues
1977,1977,NY,Feminist or Womenês Movement
1977,1977,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1977,1973,NY,Feminist or Womenês Movement
1977,1977,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1977,1977,NJ,Other
1977,1977,NY,Other
1977,1977,NJ,Miscellaneous Social Issues
1977,1977,NJ,Miscellaneous Social Issues
1977,,MA,Miscellaneous Social Issues
1977,1977,OK,Miscellaneous Social Issues
1977,1977,CA,Feminist or Womenês Movement
1977,1977,NH,Anti-Nuclear (Power) Movement
1977,1977,NY,Miscellaneous Social Issues
1977,1977,IL,Feminist or Womenês Movement
1977,1977,NY,Abortion
1977,1977,DC,Environmental or Green Movement (excluding nuclear power)
1977,1977,OK,Civil Rights--Native Americans
1977,1977,FL,Animal Rights
1977,1977,FL,Animal Rights
1977,1977,NJ,Anti-Nuclear (Power) Movement
1977,1976,MA,Civil Rights--Native Americans
1977,1977,MA,Miscellaneous Social Issues
1977,1977,DC,International Human and Civil Rights/Democratization
1977,,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1977,1977,DC,Miscellaneous Social Issues
1977,1977,PA,Miscellaneous Social Issues
1977,1977,GA,Civil Rights--African American
1977,1977,NJ,Miscellaneous Social Issues
1977,1973,CA,Civil Rights -- Undifferentiated Minority Groups
1977,1977,NY,Miscellaneous Social Issues
1977,1977,MO,Miscellaneous Social Issues
1977,1977,NY,Miscellaneous Social Issues
1977,1977,TX,Abortion
1977,1977,NH,Anti-Nuclear (Power) Movement
1977,1977,NY,Environmental or Green Movement (excluding nuclear power)
1977,1977,NY,Environmental or Green Movement (excluding nuclear power)
1977,1977,NY,Environmental or Green Movement (excluding nuclear power)
1977,1977,NY,Miscellaneous Social Issues
1977,1977,NY,Other
1977,1977,NY,Peace Movement
1977,1976,PA,Civil Rights--African American
1977,1975,NY,Feminist or Womenês Movement
1977,1977,NY,Miscellaneous Social Issues
1977,1977,DC,International Human and Civil Rights/Democratization
1977,1977,DC,International Human and Civil Rights/Democratization
1977,1977,NY,Miscellaneous Social Issues
1977,1977,NY,Miscellaneous Social Issues
1977,1977,IL,Miscellaneous Social Issues
1977,1977,NY,Miscellaneous Social Issues
1977,1977,GA,Miscellaneous Social Issues
1977,1977,DC,Miscellaneous Social Issues
1977,1977,NY,Environmental or Green Movement (excluding nuclear power)
1977,,NY,Miscellaneous Social Issues
1977,,NY,Miscellaneous Social Issues
1977,1968,NY,Miscellaneous Social Issues
1977,1977,NY,Civil Rights -- Undifferentiated Minority Groups
1977,1977,CA,Other
1977,1977,CA,Other
1977,1977,CA,Other
1977,,CO,Small or Family Farmers or Organic Movement (Not Farm-workers)
1977,1977,TX,Small or Family Farmers or Organic Movement (Not Farm-workers)
1977,1977,TX,Feminist or Womenês Movement
1977,1977,CO,Miscellaneous Social Issues
1977,1977,MN,Miscellaneous Social Issues
1977,1977,ME,Anti-Ethnic Attacks/Hate or Bias Crimes
1977,1977,DC,Miscellaneous Social Issues
1977,1977,MA,Miscellaneous Social Issues
1977,1977,MA,Miscellaneous Social Issues
1977,1977,MA,Miscellaneous Social Issues
1977,1977,MA,Miscellaneous Social Issues
1977,1970,NJ,Animal Rights
1977,1977,KS,Small or Family Farmers or Organic Movement (Not Farm-workers)
1977,1977,CT,Other
1977,1977,NJ,Animal Rights
1977,1977,DC,Small or Family Farmers or Organic Movement (Not Farm-workers)
1977,1977,DC,Civil Rights--African American
1977,1977,SC,Small or Family Farmers or Organic Movement (Not Farm-workers)
1977,1977,GA,Small or Family Farmers or Organic Movement (Not Farm-workers)
1977,1977,KS,Small or Family Farmers or Organic Movement (Not Farm-workers)
1977,1977,DC,Small or Family Farmers or Organic Movement (Not Farm-workers)
1977,1977,TX,Small or Family Farmers or Organic Movement (Not Farm-workers)
1977,1977,LA,Small or Family Farmers or Organic Movement (Not Farm-workers)
1977,1977,CO,Small or Family Farmers or Organic Movement (Not Farm-workers)
1977,1977,FL,Small or Family Farmers or Organic Movement (Not Farm-workers)
1977,1977,MA,Civil Rights--Disabled
1977,1977,MO,Anti-Ethnic Attacks/Hate or Bias Crimes
1977,1977,DC,Small or Family Farmers or Organic Movement (Not Farm-workers)
1977,1973,DC,Animal Rights
1977,1977,Null,Small or Family Farmers or Organic Movement (Not Farm-workers)
1977,1977,TX,Small or Family Farmers or Organic Movement (Not Farm-workers)
1977,1977,DC,Small or Family Farmers or Organic Movement (Not Farm-workers)
1977,1977,KS,Small or Family Farmers or Organic Movement (Not Farm-workers)
1977,1977,KS,Small or Family Farmers or Organic Movement (Not Farm-workers)
1977,1977,GA,Small or Family Farmers or Organic Movement (Not Farm-workers)
1977,1977,GA,Small or Family Farmers or Organic Movement (Not Farm-workers)
1977,1977,GA,Small or Family Farmers or Organic Movement (Not Farm-workers)
1977,1977,GA,Small or Family Farmers or Organic Movement (Not Farm-workers)
1977,1977,GA,Small or Family Farmers or Organic Movement (Not Farm-workers)
1977,1977,GA,Small or Family Farmers or Organic Movement (Not Farm-workers)
1977,1977,OK,Small or Family Farmers or Organic Movement (Not Farm-workers)
1977,1977,KS,Small or Family Farmers or Organic Movement (Not Farm-workers)
1977,1977,TX,Small or Family Farmers or Organic Movement (Not Farm-workers)
1977,1977,IL,Anti-Ethnic Attacks/Hate or Bias Crimes
1977,1977,CA,Miscellaneous Social Issues
1977,1977,CT,Other
1977,1977,CT,Other
1977,1977,OR,Anti-Nuclear (Power) Movement
1977,1977,KS,Small or Family Farmers or Organic Movement (Not Farm-workers)
1977,1977,KS,Small or Family Farmers or Organic Movement (Not Farm-workers)
1977,1977,DC,Miscellaneous Social Issues
1977,1977,FL,Peace Movement
1977,1977,DC,Peace Movement
1977,1977,NY,Miscellaneous Social Issues
1977,1977,KS,Small or Family Farmers or Organic Movement (Not Farm-workers)
1977,1977,TX,Small or Family Farmers or Organic Movement (Not Farm-workers)
1977,1977,NJ,Civil Rights_ Pan Latino
1977,1977,OR,Small or Family Farmers or Organic Movement (Not Farm-workers)
1977,1977,WA,Small or Family Farmers or Organic Movement (Not Farm-workers)
1977,1977,GA,Small or Family Farmers or Organic Movement (Not Farm-workers)
1977,1977,TX,Other
1977,1977,PA,Civil Rights--Disabled
1977,1977,GA,Small or Family Farmers or Organic Movement (Not Farm-workers)
1977,1977,GA,Small or Family Farmers or Organic Movement (Not Farm-workers)
1977,1976,NJ,Other
1977,1976,NJ,Other
1977,1977,NJ,Miscellaneous Social Issues
1977,1977,NJ,Miscellaneous Social Issues
1977,1977,NJ,International Human and Civil Rights/Democratization
1977,1976,NJ,Civil Rights--Mexican Americans
1977,1977,NJ,Miscellaneous Social Issues
1977,1977,NJ,Miscellaneous Social Issues
1977,1977,OH,Other
1977,1977,MA,Civil Rights--Disabled
1977,1977,NY,Civil Rights_ Pan Latino
1977,1977,NY,Other
1977,1971,CA,Civil Rights--African American
1977,1977,NY,Miscellaneous Social Issues
1977,1977,GA,Civil Rights--African American
1977,1977,DC,Peace Movement
1977,1977,CA,Civil Rights_ Pan Latino
1978,1978,NY,Miscellaneous Social Issues
1978,1978,NY,Miscellaneous Social Issues
1978,1978,NY,Miscellaneous Social Issues
1978,1978,NY,Miscellaneous Social Issues
1978,1978,NY,Miscellaneous Social Issues
1978,1977,DC,International Human and Civil Rights/Democratization
1978,1978,NY,Miscellaneous Social Issues
1978,,ND,Civil Rights--Native Americans
1978,1977,WI,Feminist or Womenês Movement
1978,,DC,Feminist or Womenês Movement
1978,1978,OH,Civil Rights--African American
1978,1978,WI,Miscellaneous Social Issues
1978,1971,NC,Civil Rights--African American
1978,1978,NY,Miscellaneous Social Issues
1978,1978,NJ,Miscellaneous Social Issues
1978,1978,DE,Civil Rights--African American
1978,1976,NJ,Other
1978,1978,NY,Miscellaneous Social Issues
1978,1978,NY,International Human and Civil Rights/Democratization
1978,1978,WA,Small or Family Farmers or Organic Movement (Not Farm-workers)
1978,1978,MA,Miscellaneous Social Issues
1978,1978,DC,Miscellaneous Social Issues
1978,1978,MI,Civil Rights--African American
1978,1978,NY,Civil Rights--African American
1978,1978,NY,Civil Rights--African American
1978,1977,NY,Miscellaneous Social Issues
1978,1978,NY,Other
1978,1978,DC,Small or Family Farmers or Organic Movement (Not Farm-workers)
1978,1978,DC,Abortion
1978,1978,DC,Abortion
1978,1978,NY,Civil Rights_ Pan Latino
1978,1978,MN,Miscellaneous Social Issues
1978,1978,MA,Environmental or Green Movement (excluding nuclear power)
1978,1978,DC,Small or Family Farmers or Organic Movement (Not Farm-workers)
1978,1978,MA,Civil Rights--Native Americans
1978,1978,MA,Civil Rights--Native Americans
1978,,TX,Other
1978,1978,MN,Other
1978,1978,IL,Anti-Ethnic Attacks/Hate or Bias Crimes
1978,1978,MA,Miscellaneous Social Issues
1978,1978,DC,Small or Family Farmers or Organic Movement (Not Farm-workers)
1978,1978,NY,Miscellaneous Social Issues
1978,1978,NY,Civil Rights--Native Americans
1978,1978,NY,Miscellaneous Social Issues
1978,1978,CT,Other
1978,1978,NY,Other
1978,1978,NY,Civil Rights--African American
1978,1978,NY,Miscellaneous Social Issues
1978,1978,CA,Civil Rights--Native Americans
1978,1970,CA,Civil Rights--Native Americans
1978,1978,GA,Feminist or Womenês Movement
1978,1978,CT,Miscellaneous Social Issues
1978,1978,MA,Miscellaneous Social Issues
1978,1978,TN,International Human and Civil Rights/Democratization
1978,1978,MN,Miscellaneous Social Issues
1978,1978,DC,Other
1978,1978,NY,Miscellaneous Social Issues
1978,1977,NY,Miscellaneous Social Issues
1978,1978,NY,Miscellaneous Social Issues
1978,1978,NY,Civil Rights--African American
1978,1978,NY,Miscellaneous Social Issues
1978,1978,NY,Miscellaneous Social Issues
1978,1976,NY,Miscellaneous Social Issues
1978,1978,OH,Abortion
1978,1978,OH,Abortion
1978,1978,OH,Abortion
1978,1978,NJ,Miscellaneous Social Issues
1978,1978,UT,Miscellaneous Social Issues
1978,1978,MA,Civil Rights--Gay and Lesbian
1978,1978,MO,Civil Rights--Gay and Lesbian
1978,1978,MO,Civil Rights--Gay and Lesbian
1978,1978,NY,Miscellaneous Social Issues
1978,1978,NY,Miscellaneous Social Issues
1978,1978,IL,Abortion
1978,1978,NJ,Miscellaneous Social Issues
1978,1978,NJ,Miscellaneous Social Issues
1978,1978,DC,Small or Family Farmers or Organic Movement (Not Farm-workers)
1978,1978,NY,Miscellaneous Social Issues
1978,1977,NY,Miscellaneous Social Issues
1978,1978,NJ,Feminist or Womenês Movement
1978,1976,NJ,Feminist or Womenês Movement
1978,1978,MI,Civil Rights--African American
1978,1978,MO,Civil Rights--Gay and Lesbian
1978,1978,TN,International Human and Civil Rights/Democratization
1978,1978,TN,International Human and Civil Rights/Democratization
1978,1978,TN,Other
1978,1978,NY,Abortion
1978,1977,PA,Environmental or Green Movement (excluding nuclear power)
1978,1978,PA,Miscellaneous Social Issues
1978,1978,PA,Miscellaneous Social Issues
1978,1978,DC,International Human and Civil Rights/Democratization
1978,1978,TX,Small or Family Farmers or Organic Movement (Not Farm-workers)
1978,1978,TX,Small or Family Farmers or Organic Movement (Not Farm-workers)
1978,1978,MO,Small or Family Farmers or Organic Movement (Not Farm-workers)
1978,1978,TX,Small or Family Farmers or Organic Movement (Not Farm-workers)
1978,1978,NJ,Anti-Ethnic Attacks/Hate or Bias Crimes
1978,1978,MN,Abortion
1978,1977,DC,Abortion
1978,1978,NE,Abortion
1978,1978,CA,Miscellaneous Social Issues
1978,1978,RI,Civil Rights--Native Americans
1978,1978,NJ,Civil Rights--African American
1978,1978,NY,Civil Rights--Native Americans
1978,1978,NV,Feminist or Womenês Movement
1978,1978,NY,Miscellaneous Social Issues
1978,1978,NY,Miscellaneous Social Issues
1978,1978,NY,Miscellaneous Social Issues
1978,1978,CA,Anti-Nuclear (Power) Movement
1978,1978,WA,Miscellaneous Social Issues
1978,1977,MA,Civil Rights--African American
1978,1978,MA,Anti-Ethnic Attacks/Hate or Bias Crimes
1978,1978,NJ,Miscellaneous Social Issues
1978,1978,NY,International Human and Civil Rights/Democratization
1978,1978,NJ,Miscellaneous Social Issues
1978,1978,DC,Miscellaneous Social Issues
1978,1978,TN,Civil Rights--African American
1978,1978,PA,Miscellaneous Social Issues
1978,1978,NY,Miscellaneous Social Issues
1978,1978,NY,Miscellaneous Social Issues
1978,1978,NY,Miscellaneous Social Issues
1978,1978,MA,Environmental or Green Movement (excluding nuclear power)
1978,1978,NY,Miscellaneous Social Issues
1978,1978,MO,Anti-Ethnic Attacks/Hate or Bias Crimes
1978,1978,MO,Anti-Ethnic Attacks/Hate or Bias Crimes
1978,1978,MO,Anti-Ethnic Attacks/Hate or Bias Crimes
1978,1978,AL,Anti-Ethnic Attacks/Hate or Bias Crimes
1978,1978,AL,Civil Rights--African American
1978,1978,IL,Miscellaneous Social Issues
1978,1978,DC,Miscellaneous Social Issues
1978,1978,NY,Other
1978,1977,CA,Other
1978,1978,DC,Environmental or Green Movement (excluding nuclear power)
1978,1978,TX,Civil Rights -- Undifferentiated Minority Groups
1978,1978,TX,Miscellaneous Social Issues
1978,1977,NY,Miscellaneous Social Issues
1978,1978,IL,Anti-Ethnic Attacks/Hate or Bias Crimes
1978,1978,DC,Small or Family Farmers or Organic Movement (Not Farm-workers)
1978,1978,MA,Miscellaneous Social Issues
1978,1978,DC,Small or Family Farmers or Organic Movement (Not Farm-workers)
1978,1978,TN,International Human and Civil Rights/Democratization
1978,1978,TN,International Human and Civil Rights/Democratization
1978,1978,TN,International Human and Civil Rights/Democratization
1978,1978,TN,International Human and Civil Rights/Democratization
1978,1978,DC,Civil Rights--Disabled
1978,1978,TX,Miscellaneous Social Issues
1978,1978,DC,Civil Rights--African American
1978,1978,NY,Civil Rights--African American
1978,1978,NY,Abortion
1978,1978,NY,Abortion
1978,1978,NY,Environmental or Green Movement (excluding nuclear power)
1978,1978,NY,Miscellaneous Social Issues
1978,1978,NY,Miscellaneous Social Issues
1978,1978,NY,Miscellaneous Social Issues
1978,1978,CA,Miscellaneous Social Issues
1978,1978,MA,Civil Rights--Native Americans
1978,1978,DE,Civil Rights--African American
1978,1978,NJ,International Human and Civil Rights/Democratization
1978,1978,CT,International Human and Civil Rights/Democratization
1978,1978,IL,Miscellaneous Social Issues
1978,1977,CT,Civil Rights--African American
1978,,CT,Civil Rights--Mexican Americans
1978,1978,DC,Environmental or Green Movement (excluding nuclear power)
1978,1977,PA,Civil Rights -- Undifferentiated Minority Groups
1978,1977,CA,Civil Rights -- Undifferentiated Minority Groups
1978,1977,CA,Civil Rights -- Undifferentiated Minority Groups
1978,1974,WY,Other
1978,,NY,Other
1978,,NY,Civil Rights--African American
1978,,NY,Miscellaneous Social Issues
1978,,DC,Other
1978,,CA,Other
1978,,CA,Other
1978,,DC,Civil Rights--African American
1978,,NJ,Miscellaneous Social Issues
1978,1978,NY,Civil Rights--African American
1978,1977,VA,Feminist or Womenês Movement
1978,1978,NJ,Miscellaneous Social Issues
1978,1978,CA,Miscellaneous Social Issues
1978,1978,TN,Civil Rights--African American
1978,1977,NJ,International Human and Civil Rights/Democratization
1978,1978,NJ,International Human and Civil Rights/Democratization
1978,1977,NJ,International Human and Civil Rights/Democratization
1978,1978,NY,Civil Rights - Senior Citizens
1978,1978,NY,Miscellaneous Social Issues
1978,1978,NY,Miscellaneous Social Issues
1978,1978,NY,Other
1978,1978,NY,Civil Rights--African American
1978,1978,GA,Civil Rights--African American
1978,1978,OH,Civil Rights--African American
1978,1978,AL,Civil Rights--African American
1978,1978,TN,Civil Rights--African American
1978,1978,TN,Civil Rights--African American
1978,1978,TN,Civil Rights--African American
1978,1978,MA,Civil Rights--African American
1978,1978,NY,Civil Rights--African American
1978,1978,NY,Civil Rights--African American
1978,1978,NY,Civil Rights--African American
1978,1978,PA,Anti-Ethnic Attacks/Hate or Bias Crimes
1978,1977,IL,Miscellaneous Social Issues
1978,1978,IL,Miscellaneous Social Issues
1978,1978,MA,Miscellaneous Social Issues
1978,1978,OH,Miscellaneous Social Issues
1978,1978,NY,Other
1978,1978,NY,Miscellaneous Social Issues
1978,1976,NY,Miscellaneous Social Issues
1978,1978,NY,Miscellaneous Social Issues
1978,1978,NY,Civil Rights -- Undifferentiated Minority Groups
1978,1978,CT,Miscellaneous Social Issues
1978,1978,FL,Other
1978,1978,KS,International Human and Civil Rights/Democratization
1978,1977,Null,Small or Family Farmers or Organic Movement (Not Farm-workers)
1978,1978,DC,Environmental or Green Movement (excluding nuclear power)
1978,1977,IL,Feminist or Womenês Movement
1978,1975,ME,Environmental or Green Movement (excluding nuclear power)
1978,1978,ME,Environmental or Green Movement (excluding nuclear power)
1978,1978,DC,Other
1978,1978,TN,Civil Rights--African American
1978,,NY,Other
1978,,PA,Miscellaneous Social Issues
1978,1962,PA,Miscellaneous Social Issues
1978,1978,FL,Civil Rights--Mexican Americans
1978,1978,DC,International Human and Civil Rights/Democratization
1978,1978,IL,Anti-Ethnic Attacks/Hate or Bias Crimes
1978,,MI,Miscellaneous Social Issues
1978,1978,MI,Miscellaneous Social Issues
1978,1978,DC,Miscellaneous Social Issues
1978,1978,NJ,Miscellaneous Social Issues
1978,1978,NY,Miscellaneous Social Issues
1978,1978,NY,Miscellaneous Social Issues
1978,1978,MA,Environmental or Green Movement (excluding nuclear power)
1978,1978,NY,Miscellaneous Social Issues
1978,1978,MI,Anti-Ethnic Attacks/Hate or Bias Crimes
1978,1978,NJ,International Human and Civil Rights/Democratization
1978,1978,NJ,International Human and Civil Rights/Democratization
1978,1972,NJ,Miscellaneous Social Issues
1978,1976,DC,Other
1978,1978,CA,Other
1978,1978,NY,Miscellaneous Social Issues
1978,1978,NY,Miscellaneous Social Issues
1978,1977,Null,Miscellaneous Social Issues
1978,1978,RI,Miscellaneous Social Issues
1978,1978,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1978,1978,DC,Other
1978,1978,AZ,Civil Rights--Native Americans
1978,1976,OH,Civil Rights--African American
1978,1977,NY,Miscellaneous Social Issues
1978,1977,NJ,Miscellaneous Social Issues
1978,1977,NJ,Miscellaneous Social Issues
1978,1978,NY,Environmental or Green Movement (excluding nuclear power)
1978,1978,PA,Other
1978,1978,UT,Civil Rights--Native Americans
1978,1978,LA,Other
1978,1973,SC,Civil Rights--African American
1978,1978,DC,Civil Rights_ Pan Latino
1978,1978,DC,Miscellaneous Social Issues
1978,1978,DC,Other
1978,1978,AL,Other
1978,1978,MN,Miscellaneous Social Issues
1978,1978,NY,Other
1978,1977,PA,Miscellaneous Social Issues
1978,1978,DC,Peace Movement
1978,1978,DC,Other
1978,1978,NY,International Human and Civil Rights/Democratization
1978,1978,DC,Other
1978,1978,DC,Other
1978,1978,CT,Miscellaneous Social Issues
1978,1978,AR,Anti-Ethnic Attacks/Hate or Bias Crimes
1978,1978,NY,Environmental or Green Movement (excluding nuclear power)
1978,1978,NY,Civil Rights--African American
1978,1978,NY,Other
1978,1978,IL,Miscellaneous Social Issues
1978,1978,MA,Miscellaneous Social Issues
1978,1978,MA,International Human and Civil Rights/Democratization
1978,1978,FL,Anti-Ethnic Attacks/Hate or Bias Crimes
1978,1978,IL,Miscellaneous Social Issues
1978,1978,OH,Abortion
1978,1978,NC,Miscellaneous Social Issues
